"asset_id","family","platform","placement","width","height","composition","copy_mode","theme","approval_state","sensitive","export_filename"
"alfred-flagship-launch__product-proof__instagram__story__illustration-led__long__light","product-proof","instagram","story","1080","1920","illustration-led","long","light","draft","false","alfred-flagship-launch__product-proof__instagram-story__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__editorial-led__short__dark","product-proof","instagram","reel-cover","1080","1920","editorial-led","short","dark","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__editorial-led__short__light","product-proof","instagram","reel-cover","1080","1920","editorial-led","short","light","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__editorial-led__medium__dark","product-proof","instagram","reel-cover","1080","1920","editorial-led","medium","dark","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__editorial-led__medium__light","product-proof","instagram","reel-cover","1080","1920","editorial-led","medium","light","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__editorial-led__long__dark","product-proof","instagram","reel-cover","1080","1920","editorial-led","long","dark","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__editorial-led__long__light","product-proof","instagram","reel-cover","1080","1920","editorial-led","long","light","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__product-led__short__dark","product-proof","instagram","reel-cover","1080","1920","product-led","short","dark","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__product-led__short__light","product-proof","instagram","reel-cover","1080","1920","product-led","short","light","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__product-led__medium__dark","product-proof","instagram","reel-cover","1080","1920","product-led","medium","dark","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__product-led__medium__light","product-proof","instagram","reel-cover","1080","1920","product-led","medium","light","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__product-led__long__dark","product-proof","instagram","reel-cover","1080","1920","product-led","long","dark","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__product-led__long__light","product-proof","instagram","reel-cover","1080","1920","product-led","long","light","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__illustration-led__short__dark","product-proof","instagram","reel-cover","1080","1920","illustration-led","short","dark","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__illustration-led__short__light","product-proof","instagram","reel-cover","1080","1920","illustration-led","short","light","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__illustration-led__medium__dark","product-proof","instagram","reel-cover","1080","1920","illustration-led","medium","dark","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__illustration-led__medium__light","product-proof","instagram","reel-cover","1080","1920","illustration-led","medium","light","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__illustration-led__long__dark","product-proof","instagram","reel-cover","1080","1920","illustration-led","long","dark","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__instagram__reel-cover__illustration-led__long__light","product-proof","instagram","reel-cover","1080","1920","illustration-led","long","light","draft","false","alfred-flagship-launch__product-proof__instagram-reel-cover__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__linkedin__company-banner__editorial-led__short__dark","product-proof","linkedin","company-banner","1128","191","editorial-led","short","dark","draft","false","alfred-flagship-launch__product-proof__linkedin-company-banner__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__linkedin__company-banner__editorial-led__short__light","product-proof","linkedin","company-banner","1128","191","editorial-led","short","light","draft","false","alfred-flagship-launch__product-proof__linkedin-company-banner__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__linkedin__company-banner__editorial-led__medium__dark","product-proof","linkedin","company-banner","1128","191","editorial-led","medium","dark","draft","false","alfred-flagship-launch__product-proof__linkedin-company-banner__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__linkedin__company-banner__editorial-led__medium__light","product-proof","linkedin","company-banner","1128","191","editorial-led","medium","light","draft","false","alfred-flagship-launch__product-proof__linkedin-company-banner__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__linkedin__company-banner__editorial-led__long__dark","product-proof","linkedin","company-banner","1128","191","editorial-led","long","dark","draft","false","alfred-flagship-launch__product-proof__linkedin-company-banner__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__linkedin__company-banner__editorial-led__long__light","product-proof","linkedin","company-banner","1128","191","editorial-led","long","light","draft","false","alfred-flagship-launch__product-proof__linkedin-company-banner__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__linkedin__company-banner__product-led__short__dark","product-proof","linkedin","company-banner","1128","191","product-led","short","dark","draft","false","alfred-flagship-launch__product-proof__linkedin-company-banner__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__linkedin__company-banner__product-led__short__light","product-proof","linkedin","company-banner","1128","191","product-led","short","light","draft","false","alfred-flagship-launch__product-proof__linkedin-company-banner__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__linkedin__company-banner__product-led__medium__dark","product-proof","linkedin","company-banner","1128","191","product-led","medium","dark","draft","false","alfred-flagship-launch__product-proof__linkedin-company-banner__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__linkedin__company-banner__product-led__medium__light","product-proof","linkedin","company-banner","1128","191","product-led","medium","light","draft","false","alfred-flagship-launch__product-proof__linkedin-company-banner__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__linkedin__company-banner__product-led__long__dark","product-proof","linkedin","company-banner","1128","191","product-led","long","dark","draft","false","alfred-flagship-launch__product-proof__linkedin-company-banner__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__product-proof__linkedin__company-banner__product-led__long__light","product-proof","linkedin","company-banner","1128","191","product-led","long","light","draft","false","alfred-flagship-launch__product-proof__linkedin-company-banner__product-led__long__light__v0_1_0__1x.png"
